Projeto,Data_votacao,Partido_na_data_votacao,Deputado,UF,Voto,Avaliado_por,Avaliacao,Relevancia,Nome_consulta
PL 7735/2014,10/02/15,PSB,Fernando Coelho Filho,PE,Sim,RB,Favorável,Pouco relevante,FERNANDO COELHO FILHO
PL 7735/2014,10/02/15,PSB,Flavinho,SP,Sim,RB,Favorável,Pouco relevante,FLAVINHO
PL 7735/2014,10/02/15,PSB,Glauber Braga,RJ,Sim,RB,Favorável,Pouco relevante,GLAUBER BRAGA
PL 7735/2014,10/02/15,PSB,Gonzaga Patriota,PE,Não,RB,Favorável,Pouco relevante,GONZAGA PATRIOTA
PL 7735/2014,10/02/15,PSB,Heitor Schuch,RS,Não,RB,Favorável,Pouco relevante,HEITOR SCHUCH
PL 7735/2014,10/02/15,PSB,Heráclito Fortes,PI,Não,RB,Favorável,Pouco relevante,HERÁCLITO FORTES
PL 7735/2014,10/02/15,PSB,Janete Capiberibe,AP,Sim,RB,Favorável,Pouco relevante,JANETE CAPIBERIBE
PL 7735/2014,10/02/15,PSB,João Fernando Coutinho,PE,Sim,RB,Favorável,Pouco relevante,JOÃO FERNANDO COUTINHO
PL 7735/2014,10/02/15,PSB,José Reinaldo,MA,Não,RB,Favorável,Pouco relevante,JOSÉ REINALDO
PL 7735/2014,10/02/15,PSB,Jose Stédile,RS,Sim,RB,Favorável,Pouco relevante,JOSE STÉDILE
PL 7735/2014,10/02/15,PSB,Júlio Delgado,MG,Não,RB,Favorável,Pouco relevante,JÚLIO DELGADO
PL 7735/2014,10/02/15,PSB,Keiko Ota,SP,Não,RB,Favorável,Pouco relevante,KEIKO OTA
PL 7735/2014,10/02/15,PSB,Leopoldo Meyer,PR,Não,RB,Favorável,Pouco relevante,LEOPOLDO MEYER
PL 7735/2014,10/02/15,PSB,Luciano Ducci,PR,Sim,RB,Favorável,Pouco relevante,LUCIANO DUCCI
PL 7735/2014,10/02/15,PSB,Luiz Lauro Filho,SP,Não,RB,Favorável,Pouco relevante,LUIZ LAURO FILHO
PL 7735/2014,10/02/15,PSB,Luiza Erundina,SP,Sim,RB,Favorável,Pouco relevante,LUIZA ERUNDINA
PL 7735/2014,10/02/15,PSB,Maria Helena,RR,Sim,RB,Favorável,Pouco relevante,MARIA HELENA
PL 7735/2014,10/02/15,PSB,Marinaldo Rosendo,PE,Não,RB,Favorável,Pouco relevante,MARINALDO ROSENDO
PL 7735/2014,10/02/15,PSB,Pastor Eurico,PE,Não,RB,Favorável,Pouco relevante,PASTOR EURICO
PL 7735/2014,10/02/15,PSB,Paulo Foletto,ES,Não,RB,Favorável,Pouco relevante,PAULO FOLETTO
PL 7735/2014,10/02/15,PSB,Rodrigo Martins,PI,Não,RB,Favorável,Pouco relevante,RODRIGO MARTINS
PL 7735/2014,10/02/15,PSB,Stefano Aguiar,MG,Não,RB,Favorável,Pouco relevante,STEFANO AGUIAR
PL 7735/2014,10/02/15,PSB,Tadeu Alencar,PE,Não,RB,Favorável,Pouco relevante,TADEU ALENCAR
PL 7735/2014,10/02/15,PSB,Tenente Lúcio,MG,Não,RB,Favorável,Pouco relevante,TENENTE LÚCIO
PL 7735/2014,10/02/15,PSB,Valadares Filho,SE,Não,RB,Favorável,Pouco relevante,VALADARES FILHO
PL 7735/2014,10/02/15,PSB,Vicentinho Júnior,TO,Não,RB,Favorável,Pouco relevante,VICENTINHO JÚNIOR
PL 7735/2014,10/02/15,PSC,Andre Moura,SE,Não,RB,Favorável,Pouco relevante,ANDRE MOURA
PL 7735/2014,10/02/15,PSC,Edmar Arruda,PR,Não,RB,Favorável,Pouco relevante,EDMAR ARRUDA
PL 7735/2014,10/02/15,PSC,Eduardo Bolsonaro,SP,Não,RB,Favorável,Pouco relevante,EDUARDO BOLSONARO
PL 7735/2014,10/02/15,PSC,Erivelton Santana,BA,Não,RB,Favorável,Pouco relevante,ERIVELTON SANTANA
PL 7735/2014,10/02/15,PSC,Gilberto Nascimento,SP,Não,RB,Favorável,Pouco relevante,GILBERTO NASCIMENTO
PL 7735/2014,10/02/15,PSC,Irmão Lazaro,BA,Sim,RB,Favorável,Pouco relevante,IRMÃO LAZARO
PL 7735/2014,10/02/15,PSC,Júlia Marinho,PA,Sim,RB,Favorável,Pouco relevante,JÚLIA MARINHO
PL 7735/2014,10/02/15,PSC,Pr. Marco Feliciano,SP,Não,RB,Favorável,Pouco relevante,PR. MARCO FELICIANO
PL 7735/2014,10/02/15,PSC,Professor Victório Galli,MT,Não,RB,Favorável,Pouco relevante,PROFESSOR VICTÓRIO GALLI
PL 7735/2014,10/02/15,PSC,Raquel Muniz,MG,Não,RB,Favorável,Pouco relevante,RAQUEL MUNIZ
PL 7735/2014,10/02/15,PSC,Silvio Costa,PE,Não,RB,Favorável,Pouco relevante,SILVIO COSTA
PL 7735/2014,10/02/15,PSC,Takayama,PR,Não,RB,Favorável,Pouco relevante,TAKAYAMA
PL 7735/2014,10/02/15,PSD,Átila Lins,AM,Não,RB,Favorável,Pouco relevante,ÁTILA LINS
PL 7735/2014,10/02/15,PSD,Delegado Éder Mauro,PA,Não,RB,Favorável,Pouco relevante,DELEGADO ÉDER MAURO
PL 7735/2014,10/02/15,PSD,Diego Andrade,MG,Não,RB,Favorável,Pouco relevante,DIEGO ANDRADE
PL 7735/2014,10/02/15,PSD,Evandro Rogerio Roman,PR,Não,RB,Favorável,Pouco relevante,EVANDRO ROGERIO ROMAN
PL 7735/2014,10/02/15,PSD,Fábio Mitidieri,SE,Não,RB,Favorável,Pouco relevante,FÁBIO MITIDIERI
PL 7735/2014,10/02/15,PSD,Felipe Bornier,RJ,Não,RB,Favorável,Pouco relevante,FELIPE BORNIER
PL 7735/2014,10/02/15,PSD,Fernando Torres,BA,Sim,RB,Favorável,Pouco relevante,FERNANDO TORRES
PL 7735/2014,10/02/15,PSD,Francisco Chapadinha,PA,Sim,RB,Favorável,Pouco relevante,FRANCISCO CHAPADINHA
PL 7735/2014,10/02/15,PSD,Goulart,SP,Não,RB,Favorável,Pouco relevante,GOULART
PL 7735/2014,10/02/15,PSD,Herculano Passos,SP,Não,RB,Favorável,Pouco relevante,HERCULANO PASSOS
PL 7735/2014,10/02/15,PSD,Indio da Costa,RJ,Não,RB,Favorável,Pouco relevante,INDIO DA COSTA
PL 7735/2014,10/02/15,PSD,Jefferson Campos,SP,Não,RB,Favorável,Pouco relevante,JEFFERSON CAMPOS
PL 7735/2014,10/02/15,PSD,João Rodrigues,SC,Não,RB,Favorável,Pouco relevante,JOÃO RODRIGUES
PL 7735/2014,10/02/15,PSD,Joaquim Passarinho,PA,Não,RB,Favorável,Pouco relevante,JOAQUIM PASSARINHO
PL 7735/2014,10/02/15,PSD,José Nunes,BA,Sim,RB,Favorável,Pouco relevante,JOSÉ NUNES
PL 7735/2014,10/02/15,PSD,Marcos Montes,MG,Não,RB,Favorável,Pouco relevante,MARCOS MONTES
PL 7735/2014,10/02/15,PSD,Rômulo Gouveia,PB,Não,RB,Favorável,Pouco relevante,RÔMULO GOUVEIA
PL 7735/2014,10/02/15,PSD,Silas Câmara,AM,Sim,RB,Favorável,Pouco relevante,SILAS CÂMARA
PL 7735/2014,10/02/15,PSD,Sóstenes Cavalcante,RJ,Não,RB,Favorável,Pouco relevante,SÓSTENES CAVALCANTE
PL 7735/2014,10/02/15,PSD,Walter Ilhoshi,SP,Não,RB,Favorável,Pouco relevante,WALTER ILHOSHI
PL 7735/2014,10/02/15,PSDB,Alexandre Baldy,GO,Não,RB,Favorável,Pouco relevante,ALEXANDRE BALDY
PL 7735/2014,10/02/15,PSDB,Alfredo Kaefer,PR,Não,RB,Favorável,Pouco relevante,ALFREDO KAEFER
PL 7735/2014,10/02/15,PSDB,Betinho Gomes,PE,Não,RB,Favorável,Pouco relevante,BETINHO GOMES
PL 7735/2014,10/02/15,PSDB,Bonifácio de Andrada,MG,Não,RB,Favorável,Pouco relevante,BONIFÁCIO DE ANDRADA
PL 7735/2014,10/02/15,PSDB,Bruno Covas,SP,Não,RB,Favorável,Pouco relevante,BRUNO COVAS
PL 7735/2014,10/02/15,PSDB,Caio Narcio,MG,Não,RB,Favorável,Pouco relevante,CAIO NARCIO
PL 7735/2014,10/02/15,PSDB,Carlos Sampaio,SP,Não,RB,Favorável,Pouco relevante,CARLOS SAMPAIO
PL 7735/2014,10/02/15,PSDB,Célio Silveira,GO,Abstenção,RB,Favorável,Pouco relevante,CÉLIO SILVEIRA
PL 7735/2014,10/02/15,PSDB,Daniel Coelho,PE,Não,RB,Favorável,Pouco relevante,DANIEL COELHO
PL 7735/2014,10/02/15,PSDB,Delegado Waldir,GO,Não,RB,Favorável,Pouco relevante,DELEGADO WALDIR
PL 7735/2014,10/02/15,PSDB,Domingos Sávio,MG,Não,RB,Favorável,Pouco relevante,DOMINGOS SÁVIO
PL 7735/2014,10/02/15,PSDB,Eduardo Barbosa,MG,Não,RB,Favorável,Pouco relevante,EDUARDO BARBOSA
PL 7735/2014,10/02/15,PSDB,Eduardo Cury,SP,Não,RB,Favorável,Pouco relevante,EDUARDO CURY
PL 7735/2014,10/02/15,PSDB,Geovania de Sá,SC,Não,RB,Favorável,Pouco relevante,GEOVANIA DE SÁ
PL 7735/2014,10/02/15,PSDB,Giuseppe Vecci,GO,Não,RB,Favorável,Pouco relevante,GIUSEPPE VECCI
PL 7735/2014,10/02/15,PSDB,Izalci,DF,Não,RB,Favorável,Pouco relevante,IZALCI
PL 7735/2014,10/02/15,PSDB,João Campos,GO,Não,RB,Favorável,Pouco relevante,JOÃO CAMPOS
PL 7735/2014,10/02/15,PSDB,João Castelo,MA,Não,RB,Favorável,Pouco relevante,JOÃO CASTELO
PL 7735/2014,10/02/15,PSDB,João Gualberto,BA,Não,RB,Favorável,Pouco relevante,JOÃO GUALBERTO
PL 7735/2014,10/02/15,PSDB,João Paulo Papa,SP,Não,RB,Favorável,Pouco relevante,JOÃO PAULO PAPA
PL 7735/2014,10/02/15,PSDB,Jutahy Junior,BA,Não,RB,Favorável,Pouco relevante,JUTAHY JUNIOR
PL 7735/2014,10/02/15,PSDB,Lobbe Neto,SP,Não,RB,Favorável,Pouco relevante,LOBBE NETO
PL 7735/2014,10/02/15,PSDB,Luiz Carlos Hauly,PR,Não,RB,Favorável,Pouco relevante,LUIZ CARLOS HAULY
PL 7735/2014,10/02/15,PSDB,Mara Gabrilli,SP,Não,RB,Favorável,Pouco relevante,MARA GABRILLI
PL 7735/2014,10/02/15,PSDB,Marco Tebaldi,SC,Não,RB,Favorável,Pouco relevante,MARCO TEBALDI
PL 7735/2014,10/02/15,PSDB,Marcus Pestana,MG,Não,RB,Favorável,Pouco relevante,MARCUS PESTANA
PL 7735/2014,10/02/15,PSDB,Max Filho,ES,Não,RB,Favorável,Pouco relevante,MAX FILHO
PL 7735/2014,10/02/15,PSDB,Miguel Haddad,SP,Não,RB,Favorável,Pouco relevante,MIGUEL HADDAD
PL 7735/2014,10/02/15,PSDB,Nelson Marchezan Junior,RS,Não,RB,Favorável,Pouco relevante,NELSON MARCHEZAN JUNIOR
PL 7735/2014,10/02/15,PSDB,Nilson Leitão,MT,Não,RB,Favorável,Pouco relevante,NILSON LEITÃO
PL 7735/2014,10/02/15,PSDB,Nilson Pinto,PA,Não,RB,Favorável,Pouco relevante,NILSON PINTO
PL 7735/2014,10/02/15,PSDB,Otavio Leite,RJ,Não,RB,Favorável,Pouco relevante,OTAVIO LEITE
PL 7735/2014,10/02/15,PSDB,Paulo Abi-Ackel,MG,Não,RB,Favorável,Pouco relevante,PAULO ABI-ACKEL
PL 7735/2014,10/02/15,PSDB,Pedro Cunha Lima,PB,Não,RB,Favorável,Pouco relevante,PEDRO CUNHA LIMA
PL 7735/2014,10/02/15,PSDB,Pedro Vilela,AL,Não,RB,Favorável,Pouco relevante,PEDRO VILELA
PL 7735/2014,10/02/15,PSDB,Raimundo Gomes de Matos,CE,Não,RB,Favorável,Pouco relevante,RAIMUNDO GOMES DE MATOS
PL 7735/2014,10/02/15,PSDB,Ricardo Tripoli,SP,Não,RB,Favorável,Pouco relevante,RICARDO TRIPOLI
PL 7735/2014,10/02/15,PSDB,Rodrigo de Castro,MG,Não,RB,Favorável,Pouco relevante,RODRIGO DE CASTRO
PL 7735/2014,10/02/15,PSDB,Rogério Marinho,RN,Não,RB,Favorável,Pouco relevante,ROGÉRIO MARINHO
PL 7735/2014,10/02/15,PSDB,Rossoni,PR,Não,RB,Favorável,Pouco relevante,ROSSONI
PL 7735/2014,10/02/15,PSDB,Samuel Moreira,SP,Não,RB,Favorável,Pouco relevante,SAMUEL MOREIRA
PL 7735/2014,10/02/15,PSDB,Shéridan,RR,Não,RB,Favorável,Pouco relevante,SHÉRIDAN
PL 7735/2014,10/02/15,PSDB,Silvio Torres,SP,Não,RB,Favorável,Pouco relevante,SILVIO TORRES
PL 7735/2014,10/02/15,PSDB,Vitor Lippi,SP,Não,RB,Favorável,Pouco relevante,VITOR LIPPI
PL 7735/2014,10/02/15,PSDB,Wherles Rocha,AC,Não,RB,Favorável,Pouco relevante,WHERLES ROCHA
PL 7735/2014,10/02/15,PSDC,Aluisio Mendes,MA,Não,RB,Favorável,Pouco relevante,ALUISIO MENDES
PL 7735/2014,10/02/15,PSDC,Luiz Carlos Ramos,RJ,Não,RB,Favorável,Pouco relevante,LUIZ CARLOS RAMOS
PL 7735/2014,10/02/15,PSL,Macedo,CE,Sim,RB,Favorável,Pouco relevante,MACEDO
PL 7735/2014,10/02/15,PSOL,Cabo Daciolo,RJ,Sim,RB,Favorável,Pouco relevante,CABO DACIOLO
PL 7735/2014,10/02/15,PSOL,Chico Alencar,RJ,Sim,RB,Favorável,Pouco relevante,CHICO ALENCAR
PL 7735/2014,10/02/15,PSOL,Edmilson Rodrigues,PA,Sim,RB,Favorável,Pouco relevante,EDMILSON RODRIGUES
PL 7735/2014,10/02/15,PSOL,Ivan Valente,SP,Sim,RB,Favorável,Pouco relevante,IVAN VALENTE
PL 7735/2014,10/02/15,PSOL,Jean Wyllys,RJ,Sim,RB,Favorável,Pouco relevante,JEAN WYLLYS
PL 7735/2014,10/02/15,PT,Afonso Florence,BA,Sim,RB,Favorável,Pouco relevante,AFONSO FLORENCE
PL 7735/2014,10/02/15,PT,Alessandro Molon,RJ,Sim,RB,Favorável,Pouco relevante,ALESSANDRO MOLON
PL 7735/2014,10/02/15,PT,Angelim,AC,Sim,RB,Favorável,Pouco relevante,ANGELIM
PL 7735/2014,10/02/15,PT,Arlindo Chinaglia,SP,Sim,RB,Favorável,Pouco relevante,ARLINDO CHINAGLIA
PL 7735/2014,10/02/15,PT,Assis Carvalho,PI,Sim,RB,Favorável,Pouco relevante,ASSIS CARVALHO
PL 7735/2014,10/02/15,PT,Benedita da Silva,RJ,Sim,RB,Favorável,Pouco relevante,BENEDITA DA SILVA
PL 7735/2014,10/02/15,PT,Beto Faro,PA,Sim,RB,Favorável,Pouco relevante,BETO FARO
PL 7735/2014,10/02/15,PT,Bohn Gass,RS,Sim,RB,Favorável,Pouco relevante,BOHN GASS
PL 7735/2014,10/02/15,PT,Caetano,BA,Sim,RB,Favorável,Pouco relevante,CAETANO
PL 7735/2014,10/02/15,PT,Carlos Zarattini,SP,Sim,RB,Favorável,Pouco relevante,CARLOS ZARATTINI
PL 7735/2014,10/02/15,PT,Chico D Angelo,RJ,Sim,RB,Favorável,Pouco relevante,CHICO D ANGELO
PL 7735/2014,10/02/15,PT,Décio Lima,SC,Sim,RB,Favorável,Pouco relevante,DÉCIO LIMA
PL 7735/2014,10/02/15,PT,Enio Verri,PR,Sim,RB,Favorável,Pouco relevante,ENIO VERRI
PL 7735/2014,10/02/15,PT,Fabiano Horta,RJ,Sim,RB,Favorável,Pouco relevante,FABIANO HORTA
PL 7735/2014,10/02/15,PT,Gabriel Guimarães,MG,Sim,RB,Favorável,Pouco relevante,GABRIEL GUIMARÃES
PL 7735/2014,10/02/15,PT,Givaldo Vieira,ES,Sim,RB,Favorável,Pouco relevante,GIVALDO VIEIRA
PL 7735/2014,10/02/15,PT,Henrique Fontana,RS,Sim,RB,Favorável,Pouco relevante,HENRIQUE FONTANA
PL 7735/2014,10/02/15,PT,João Daniel,SE,Sim,RB,Favorável,Pouco relevante,JOÃO DANIEL
PL 7735/2014,10/02/15,PT,Jorge Solla,BA,Sim,RB,Favorável,Pouco relevante,JORGE SOLLA
PL 7735/2014,10/02/15,PT,José Guimarães,CE,Não,RB,Favorável,Pouco relevante,JOSÉ GUIMARÃES
